id	source_verse	text	skip_space_after	exclude	id_range_end	source_verse_range_end	required
40002006006	40002006	，	y	y			n
40002006007	40002006	你	y				y
40002006008	40002006	在	y				y
40002006009	40002006	犹大	y				y
40002006010	40002006	诸城	y				y
40002006011	40002006	中	y				y
40002006012	40002006	并不	y				y
40002006013	40002006	是	y				y
40002006014	40002006	最小	y				y
40002006015	40002006	的	y				y
40002006016	40002006	；	y	y			n
40002006017	40002006	因为	y				y
40002006018	40002006	将来	y				y
40002006019	40002006	有	y				y
40002006020	40002006	一	y				y
40002006021	40002006	位	y				y
40002006022	40002006	君王	y				y
40002006023	40002006	要	y				y
40002006024	40002006	从	y				y
40002006025	40002006	你	y				y
40002006026	40002006	那里	y				y
40002006027	40002006	出来	y				y
40002006028	40002006	，	y	y			n
40002006029	40002006	牧养	y				y
40002006030	40002006	我	y				y
40002006031	40002006	以色列民	y				y
40002006032	40002006	。	y	y			n
40002006033	40002006	」		y			n
40002007001	40002007	当下	y				y
40002007002	40002007	，	y	y			n
40002007003	40002007	希律	y				y
40002007004	40002007	暗暗	y				y
40002007005	40002007	地	y				y
40002007006	40002007	召	y				y
40002007007	40002007	了	y				y
40002007008	40002007	博士	y				y
40002007009	40002007	来	y				y
40002007010	40002007	，	y	y			n
40002007011	40002007	细问	y				y
40002007012	40002007	那	y				y
40002007013	40002007	星	y				y
40002007014	40002007	是	y				y
40002007015	40002007	什么	y				y
40002007016	40002007	时候	y				y
40002007017	40002007	出现	y				y
40002007018	40002007	的	y				y
40002007019	40002007	，		y			n
40002008001	40002008	就	y				y
40002008002	40002008	差	y				y
40002008003	40002008	他们	y				y
40002008004	40002008	往	y				y
40002008005	40002008	伯利恒	y				y
40002008006	40002008	去	y				y
40002008007	40002008	，	y	y			n
40002008008	40002008	说	y				y
40002008009	40002008	：	y	y			n
40002008010	40002008	「	y	y			n
40002008011	40002008	你们	y				y
40002008012	40002008	去	y				y
40002008013	40002008	仔细	y				y
40002008014	40002008	寻访	y				y
40002008015	40002008	那	y				y
