id	source_verse	text	skip_space_after	exclude	id_range_end	source_verse_range_end
40002013023	40002013	al				
40002013024	40002013	niño				
40002013025	40002013	y				
40002013026	40002013	á				
40002013027	40002013	su				
40002013028	40002013	madre	y			
40002013029	40002013	,		y		
40002013030	40002013	y				
40002013031	40002013	huye				
40002013032	40002013	á				
40002013033	40002013	Egipto	y			
40002013034	40002013	,		y		
40002013035	40002013	y				
40002013036	40002013	estáte				
40002013037	40002013	allá				
40002013038	40002013	hasta				
40002013039	40002013	que				
40002013040	40002013	yo				
40002013041	40002013	te				
40002013042	40002013	lo				
40002013043	40002013	diga	y			
40002013044	40002013	;		y		
40002013045	40002013	porque				
40002013046	40002013	ha				
40002013047	40002013	de				
40002013048	40002013	acontecer	y			
40002013049	40002013	,		y		
40002013050	40002013	que				
40002013051	40002013	Herodes				
40002013052	40002013	buscará				
40002013053	40002013	al				
40002013054	40002013	niño				
40002013055	40002013	para				
40002013056	40002013	matarlo	y			
40002013057	40002013	.		y		
40002014001	40002014	Y				
40002014002	40002014	él				
40002014003	40002014	despertando	y			
40002014004	40002014	,		y		
40002014005	40002014	tomó				
40002014006	40002014	al				
40002014007	40002014	niño				
40002014008	40002014	y				
40002014009	40002014	á				
40002014010	40002014	su				
40002014011	40002014	madre				
40002014012	40002014	de				
40002014013	40002014	noche	y			
40002014014	40002014	,		y		
40002014015	40002014	y				
40002014016	40002014	se				
40002014017	40002014	fué				
40002014018	40002014	á				
40002014019	40002014	Egipto	y			
40002014020	40002014	;		y		
40002015001	40002015	Y				
40002015002	40002015	estuvo				
40002015003	40002015	allá				
40002015004	40002015	hasta				
40002015005	40002015	la				
40002015006	40002015	muerte				
40002015007	40002015	de				
40002015008	40002015	Herodes	y			
40002015009	40002015	:		y		
40002015010	40002015	para				
40002015011	40002015	que				
40002015012	40002015	se				
40002015013	40002015	cumpliese				
40002015014	40002015	lo				
40002015015	40002015	que				
40002015016	40002015	fué				
40002015017	40002015	dicho				
40002015018	40002015	por				
40002015019	40002015	el				
40002015020	40002015	Señor	y			
40002015021	40002015	,		y		
40002015022	40002015	por				
40002015023	40002015	el				
