identifier	altId	text	transType	isPunc	isPrimary
24020011011	مُضْطَهِدِيَّ-1	مُضْطَهِدِيَّ		False	True
24020011012	وَلَا-1	وَلَا		False	True
24020011013	يَقْدِرُونَ-1	يَقْدِرُونَ		False	True
24020011015	خَزُوا-1	خَزُوا		False	True
24020011016	جِدًّا-1	جِدًّا		False	True
24020011017	لِأَنَّهُمْ-1	لِأَنَّهُمْ		False	True
24020011018	لَمْ-1	لَمْ		False	True
24020011019	يَنْجَحُوا-1	يَنْجَحُوا		False	True
24020011021	خِزْيًا-1	خِزْيًا		False	True
24020011022	أَبَدِيًّا-1	أَبَدِيًّا		False	True
24020011023	لَا-1	لَا		False	True
24020011024	يُنْسَى-1	يُنْسَى		False	True
24020012001	فَيَارَبَّ-1	فَيَارَبَّ		False	True
24020012002	ٱلْجُنُودِ-1	ٱلْجُنُودِ		False	True
24020012004	مُخْتَبِرَ-1	مُخْتَبِرَ		False	True
24020012005	ٱلصِّدِّيقِ-1	ٱلصِّدِّيقِ		False	True
24020012007	نَاظِرَ-1	نَاظِرَ		False	True
24020012008	ٱلْكُلَى-1	ٱلْكُلَى		False	True
24020012009	وَٱلْقَلْبِ-1	وَٱلْقَلْبِ		False	True
24020012011	دَعْنِي-1	دَعْنِي		False	True
24020012012	أَرَى-1	أَرَى		False	True
24020012013	نَقْمَتَكَ-1	نَقْمَتَكَ		False	True
24020012014	مِنْهُمْ-1	مِنْهُمْ		False	True
24020012015	لِأَنِّي-1	لِأَنِّي		False	True
24020012016	لَكَ-1	لَكَ		False	True
24020012017	كَشَفْتُ-1	كَشَفْتُ		False	True
24020012018	دَعْوَايَ-1	دَعْوَايَ		False	True
24020013001	رَنِّمُوا-1	رَنِّمُوا		False	True
24020013002	لِلرَّبِّ-1	لِلرَّبِّ		False	True
24020013004	سَبِّحُوا-1	سَبِّحُوا		False	True
24020013005	ٱلرَّبَّ-1	ٱلرَّبَّ		False	True
24020013007	لِأَنَّهُ-1	لِأَنَّهُ		False	True
24020013008	قَدْ-1	قَدْ		False	True
24020013009	أَنْقَذَ-1	أَنْقَذَ		False	True
24020013010	نَفْسَ-1	نَفْسَ		False	True
24020013011	ٱلْمِسْكِينِ-1	ٱلْمِسْكِينِ		False	True
24020013012	مِنْ-1	مِنْ		False	True
24020013013	يَدِ-1	يَدِ		False	True
24020013014	ٱلْأَشْرَارِ-1	ٱلْأَشْرَارِ		False	True
24020014001	مَلْعُونٌ-1	مَلْعُونٌ		False	True
24020014002	ٱلْيَوْمُ-1	ٱلْيَوْمُ		False	True
24020014003	ٱلَّذِي-1	ٱلَّذِي		False	True
24020014004	وُلِدْتُ-1	وُلِدْتُ		False	True
24020014005	فِيهِ-1	فِيهِ		False	True
24020014007	ٱلْيَوْمُ-2	ٱلْيَوْمُ		False	True
24020014008	ٱلَّذِي-2	ٱلَّذِي		False	True
24020014009	وَلَدَتْنِي-1	وَلَدَتْنِي		False	True
24020014010	فِيهِ-2	فِيهِ		False	True
24020014011	أُمِّي-1	أُمِّي		False	True
24020014012	لَا-1	لَا		False	True
24020014013	يَكُنْ-1	يَكُنْ		False	True
24020014014	مُبَارَكًا-1	مُبَارَكًا		False	True
24020015001	مَلْعُونٌ-1	مَلْعُونٌ		False	True
24020015002	ٱلْإِنْسَانُ-1	ٱلْإِنْسَانُ		False	True
24020015003	ٱلَّذِي-1	ٱلَّذِي		False	True
24020015004	بَشَّرَ-1	بَشَّرَ		False	True
24020015005	أَبِي-1	أَبِي		False	True
24020015006	قَائِلًا-1	قَائِلًا		False	True
24020015009	قَدْ-1	قَدْ		False	True
24020015010	وُلِدَ-1	وُلِدَ		False	True
24020015011	لَكَ-1	لَكَ		False	True
24020015012	ٱبْنٌ-1	ٱبْنٌ		False	True
24020015014	مُفَرِّحًا-1	مُفَرِّحًا		False	True
24020015015	إِيَّاهُ-1	إِيَّاهُ		False	True
24020015016	فَرَحًا-1	فَرَحًا		False	True
24020016001	وَلْيَكُنْ-1	وَلْيَكُنْ		False	True
24020016002	ذَلِكَ-1	ذَلِكَ		False	True
24020016003	ٱلْإِنْسَانُ-1	ٱلْإِنْسَانُ		False	True
24020016004	كَٱلْمُدُنِ-1	كَٱلْمُدُنِ		False	True
24020016005	ٱلَّتِي-1	ٱلَّتِي		False	True
24020016006	قَلَبَهَا-1	قَلَبَهَا		False	True
24020016007	ٱلرَّبُّ-1	ٱلرَّبُّ		False	True
24020016008	وَلَمْ-1	وَلَمْ		False	True
24020016009	يَنْدَمْ-1	يَنْدَمْ		False	True
24020016011	فَيَسْمَعَ-1	فَيَسْمَعَ		False	True
24020016012	صِيَاحًا-1	صِيَاحًا		False	True
24020016013	فِي-1	فِي		False	True
24020016014	ٱلصَّبَاحِ-1	ٱلصَّبَاحِ		False	True
24020016015	وَجَلَبَةً-1	وَجَلَبَةً		False	True
24020016016	فِي-2	فِي		False	True
24020016017	وَقْتِ-1	وَقْتِ		False	True
24020016018	ٱلظَّهِيرَةِ-1	ٱلظَّهِيرَةِ		False	True
24020017001	لِأَنَّهُ-1	لِأَنَّهُ		False	True
24020017002	لَمْ-1	لَمْ		False	True
24020017003	يَقْتُلْنِي-1	يَقْتُلْنِي		False	True
24020017004	مِنَ-1	مِنَ		False	True
24020017005	ٱلرَّحِمِ-1	ٱلرَّحِمِ		False	True
24020017007	فَكَانَتْ-1	فَكَانَتْ		False	True
24020017008	لِي-1	لِي		False	True
24020017009	أُمِّي-1	أُمِّي		False	True
24020017010	قَبْرِي-1	قَبْرِي		False	True
24020017011	وَرَحِمُهَا-1	وَرَحِمُهَا		False	True
24020017012	حُبْلَى-1	حُبْلَى		False	True
24020017013	إِلَى-1	إِلَى		False	True
24020017014	ٱلْأَبَدِ-1	ٱلْأَبَدِ		False	True
24020018001	لِمَاذَا-1	لِمَاذَا		False	True
24020018002	خَرَجْتُ-1	خَرَجْتُ		False	True
24020018003	مِنَ-1	مِنَ		False	True
24020018004	ٱلرَّحِم-1	ٱلرَّحِم		False	True
24020018006	لِأَرَى-1	لِأَرَى		False	True
24020018007	تَعَبًا-1	تَعَبًا		False	True
24020018008	وَحُزْنًا-1	وَحُزْنًا		False	True
24020018009	فَتَفْنَى-1	فَتَفْنَى		False	True
24020018010	بِٱلْخِزْيِ-1	بِٱلْخِزْيِ		False	True
24020018011	أَيَّامِي-1	أَيَّامِي		False	True
24021001001	اَلْكَلَامُ-1	اَلْكَلَامُ		False	True
24021001002	ٱلَّذِي-1	ٱلَّذِي		False	True
24021001003	صَارَ-1	صَارَ		False	True
24021001004	إِلَى-1	إِلَى		False	True
24021001005	إِرْمِيَا-1	إِرْمِيَا		False	True
24021001006	مِنْ-1	مِنْ		False	True
24021001007	قِبَلِ-1	قِبَلِ		False	True
24021001008	ٱلرَّبِّ-1	ٱلرَّبِّ		False	True
24021001010	حِينَ-1	حِينَ		False	True
24021001011	أَرْسَلَ-1	أَرْسَلَ		False	True
24021001012	إِلَيْهِ-1	إِلَيْهِ		False	True
24021001013	ٱلْمَلِكُ-1	ٱلْمَلِكُ		False	True
24021001014	صِدْقِيَّا-1	صِدْقِيَّا		False	True
24021001015	فَشْحُورَ-1	فَشْحُورَ		False	True
24021001016	بْنَ-1	بْنَ		False	True
24021001017	مَلْكِيَّا-1	مَلْكِيَّا		False	True
24021001018	وَصَفَنْيَا-1	وَصَفَنْيَا		False	True
24021001019	بْنَ-2	بْنَ		False	True
24021001020	مَعْسِيَّا-1	مَعْسِيَّا		False	True
24021001021	ٱلْكَاهِنَ-1	ٱلْكَاهِنَ		False	True
24021001022	قَائِلًا-1	قَائِلًا		False	True
24021002002	ٱسْأَلِ-1	ٱسْأَلِ		False	True
24021002003	ٱلرَّبَّ-1	ٱلرَّبَّ		False	True
24021002004	مِنْ-1	مِنْ		False	True
24021002005	أَجْلِنَا-1	أَجْلِنَا		False	True
24021002007	لِأَنَّ-1	لِأَنَّ		False	True
24021002008	نَبُوخَذْراَصَّرَ-1	نَبُوخَذْراَصَّرَ		False	True
24021002009	مَلِكَ-1	مَلِكَ		False	True
24021002010	بَابِلَ-1	بَابِلَ		False	True
24021002011	يُحَارِبُنَا-1	يُحَارِبُنَا		False	True
24021002013	لَعَلَّ-1	لَعَلَّ		False	True
24021002014	ٱلرَّبَّ-2	ٱلرَّبَّ		False	True
24021002015	يَصْنَعُ-1	يَصْنَعُ		False	True
24021002016	مَعَنَا-1	مَعَنَا		False	True
24021002017	حَسَبَ-1	حَسَبَ		False	True
24021002018	كُلِّ-1	كُلِّ		False	True
24021002019	عَجَائِبِهِ-1	عَجَائِبِهِ		False	True
24021002020	فَيَصْعَدَ-1	فَيَصْعَدَ		False	True
24021002021	عَنَّا-1	عَنَّا		False	True
24021003001	فَقَالَ-1	فَقَالَ		False	True
24021003002	لَهُمَا-1	لَهُمَا		False	True
24021003003	إِرْمِيَا-1	إِرْمِيَا		False	True
24021003006	هَكَذَا-1	هَكَذَا		False	True
24021003007	تَقُولَانِ-1	تَقُولَانِ		False	True
24021003008	لِصِدْقِيَّا-1	لِصِدْقِيَّا		False	True
24021004001	هَكَذَا-1	هَكَذَا		False	True
24021004002	قَالَ-1	قَالَ		False	True
24021004003	ٱلرَّبُّ-1	ٱلرَّبُّ		False	True
24021004004	إِلَهُ-1	إِلَهُ		False	True
24021004005	إِسْرَائِيلَ-1	إِسْرَائِيلَ		False	True
24021004007	هَأَنَذَا-1	هَأَنَذَا		False	True
24021004008	أَرُدُّ-1	أَرُدُّ		False	True
24021004009	أَدَوَاتِ-1	أَدَوَاتِ		False	True
24021004010	ٱلْحَرْبِ-1	ٱلْحَرْبِ		False	True
24021004011	ٱلَّتِي-1	ٱلَّتِي		False	True
24021004012	بِيَدِكُمُ-1	بِيَدِكُمُ		False	True
24021004013	ٱلَّتِي-2	ٱلَّتِي		False	True
24021004014	أَنْتُمْ-1	أَنْتُمْ		False	True
24021004015	مُحَارِبُونَ-1	مُحَارِبُونَ		False	True
24021004016	بِهَا-1	بِهَا		False	True
24021004017	مَلِكَ-1	مَلِكَ		False	True
24021004018	بَابِلَ-1	بَابِلَ		False	True
24021004019	وَٱلْكَلْدَانِيِّينَ-1	وَٱلْكَلْدَانِيِّينَ		False	True
24021004020	ٱلَّذِينَ-1	ٱلَّذِينَ		False	True
24021004021	يُحَاصِرُونَكُمْ-1	يُحَاصِرُونَكُمْ		False	True
24021004022	خَارِجَ-1	خَارِجَ		False	True
24021004023	ٱلسُّورِ-1	ٱلسُّورِ		False	True
24021004025	وَأَجْمَعُهُمْ-1	وَأَجْمَعُهُمْ		False	True
24021004026	فِي-1	فِي		False	True
24021004027	وَسْطِ-1	وَسْطِ		False	True
24021004028	هَذِهِ-1	هَذِهِ		False	True
24021004029	ٱلْمَدِينَةِ-1	ٱلْمَدِينَةِ		False	True
24021005001	وَأَنَا-1	وَأَنَا		False	True
24021005002	أُحَارِبُكُمْ-1	أُحَارِبُكُمْ		False	True
24021005003	بِيَدٍ-1	بِيَدٍ		False	True
24021005004	مَمْدُودَةٍ-1	مَمْدُودَةٍ		False	True
24021005005	وَبِذِرَاعٍ-1	وَبِذِرَاعٍ		False	True
24021005006	شَدِيدَةٍ-1	شَدِيدَةٍ		False	True
24021005008	وَبِغَضَبٍ-1	وَبِغَضَبٍ		False	True
24021005009	وَحُمُوٍّ-1	وَحُمُوٍّ		False	True
24021005010	وَغَيْظٍ-1	وَغَيْظٍ		False	True
24021005011	عَظِيمٍ-1	عَظِيمٍ		False	True
24021006001	وَأَضْرِبُ-1	وَأَضْرِبُ		False	True
24021006002	سُكَّانَ-1	سُكَّانَ		False	True
24021006003	هَذِهِ-1	هَذِهِ		False	True
24021006004	ٱلْمَدِينَةِ-1	ٱلْمَدِينَةِ		False	True
24021006006	ٱلنَّاسَ-1	ٱلنَّاسَ		False	True
24021006007	وَٱلْبَهَائِمَ-1	وَٱلْبَهَائِمَ		False	True
24021006008	مَعًا-1	مَعًا		False	True
24021006010	بِوَبَإٍ-1	بِوَبَإٍ		False	True
24021006011	عَظِيمٍ-1	عَظِيمٍ		False	True
24021006012	يَمُوتُونَ-1	يَمُوتُونَ		False	True
24021007001	ثُمَّ-1	ثُمَّ		False	True
24021007002	بَعْدَ-1	بَعْدَ		False	True
24021007003	ذَلِكَ-1	ذَلِكَ		False	True
24021007004	قَالَ-1	قَالَ		False	True
24021007005	ٱلرَّبُّ-1	ٱلرَّبُّ		False	True
24021007007	أَدْفَعُ-1	أَدْفَعُ		False	True
24021007008	صِدْقِيَّا-1	صِدْقِيَّا		False	True
24021007009	مَلِكَ-1	مَلِكَ		False	True
24021007010	يَهُوذَا-1	يَهُوذَا		False	True
24021007011	وَعَبِيدَهُ-1	وَعَبِيدَهُ		False	True
24021007012	وَٱلشَّعْبَ-1	وَٱلشَّعْبَ		False	True
24021007013	وَٱلْبَاقِينَ-1	وَٱلْبَاقِينَ		False	True
24021007014	فِي-1	فِي		False	True
24021007015	هَذِهِ-1	هَذِهِ		False	True
24021007016	ٱلْمَدِينَةِ-1	ٱلْمَدِينَةِ		False	True
24021007017	مِنَ-1	مِنَ		False	True
24021007018	ٱلْوَبَإِ-1	ٱلْوَبَإِ		False	True
24021007019	وَٱلسَّيْفِ-1	وَٱلسَّيْفِ		False	True
24021007020	وَٱلْجُوعِ-1	وَٱلْجُوعِ		False	True
24021007021	لِيَدِ-1	لِيَدِ		False	True
24021007022	نَبُوخَذْرَاصَّرَ-1	نَبُوخَذْرَاصَّرَ		False	True
24021007023	مَلِكِ-1	مَلِكِ		False	True
24021007024	بَابِلَ-1	بَابِلَ		False	True
24021007025	وَلِيَدِ-1	وَلِيَدِ		False	True
24021007026	أَعْدَائِهِمْ-1	أَعْدَائِهِمْ		False	True
24021007027	وَلِيَدِ-2	وَلِيَدِ		False	True
24021007028	طَالِبِي-1	طَالِبِي		False	True
24021007029	نُفُوسِهِمْ-1	نُفُوسِهِمْ		False	True
24021007031	فَيَضْرِبُهُمْ-1	فَيَضْرِبُهُمْ		False	True
24021007032	بِحَدِّ-1	بِحَدِّ		False	True
24021007033	ٱلسَّيْفِ-1	ٱلسَّيْفِ		False	True
24021007035	لَا-1	لَا		False	True
24021007036	يَتَرَأَّفُ-1	يَتَرَأَّفُ		False	True
24021007037	عَلَيْهِمْ-1	عَلَيْهِمْ		False	True
24021007038	وَلَا-1	وَلَا		False	True
24021007039	يَشْفُقُ-1	يَشْفُقُ		False	True
24021007040	وَلَا-2	وَلَا		False	True
24021007041	يَرْحَمُ-1	يَرْحَمُ		False	True
24021008002	وَتَقُولُ-1	وَتَقُولُ		False	True
24021008003	لِهَذَا-1	لِهَذَا		False	True
24021008004	ٱلشَّعْبِ-1	ٱلشَّعْبِ		False	True
24021008006	هَكَذَا-1	هَكَذَا		False	True
24021008007	قَالَ-1	قَالَ		False	True
24021008008	ٱلرَّبُّ-1	ٱلرَّبُّ		False	True
24021008010	هَأَنَذَا-1	هَأَنَذَا		False	True
24021008011	أَجْعَلُ-1	أَجْعَلُ		False	True
24021008012	أَمَامَكُمْ-1	أَمَامَكُمْ		False	True
24021008013	طَرِيقَ-1	طَرِيقَ		False	True
24021008014	ٱلْحَيَاةِ-1	ٱلْحَيَاةِ		False	True
24021008015	وَطَرِيقَ-1	وَطَرِيقَ		False	True
24021008016	ٱلْمَوْتِ-1	ٱلْمَوْتِ		False	True
24021009001	ٱلَّذِي-1	ٱلَّذِي		False	True
24021009002	يُقِيمُ-1	يُقِيمُ		False	True
24021009003	فِي-1	فِي		False	True
24021009004	هَذِهِ-1	هَذِهِ		False	True
24021009005	ٱلْمَدِينَةِ-1	ٱلْمَدِينَةِ		False	True
24021009006	يَمُوتُ-1	يَمُوتُ		False	True
24021009007	بِٱلسَّيْفِ-1	بِٱلسَّيْفِ		False	True
24021009008	وَٱلْجُوعِ-1	وَٱلْجُوعِ		False	True
24021009009	وَٱلْوَبَإِ-1	وَٱلْوَبَإِ		False	True
24021009011	وَٱلَّذِي-1	وَٱلَّذِي		False	True
24021009012	يَخْرُجُ-1	يَخْرُجُ		False	True
24021009013	وَيَسْقُطُ-1	وَيَسْقُطُ		False	True
24021009014	إِلَى-1	إِلَى		False	True
24021009015	ٱلْكَلْدَانِيِّينَ-1	ٱلْكَلْدَانِيِّينَ		False	True
24021009016	ٱلَّذِينَ-1	ٱلَّذِينَ		False	True
24021009017	يُحَاصِرُونَكُمْ-1	يُحَاصِرُونَكُمْ		False	True
24021009018	يَحْيَا-1	يَحْيَا		False	True
24021009019	وَتَصِيرُ-1	وَتَصِيرُ		False	True
24021009020	نَفْسُهُ-1	نَفْسُهُ		False	True
24021009021	لَهُ-1	لَهُ		False	True
24021009022	غَنِيمَةً-1	غَنِيمَةً		False	True
24021010001	لِأَنِّي-1	لِأَنِّي		False	True
24021010002	قَدْ-1	قَدْ		False	True
24021010003	جَعَلْتُ-1	جَعَلْتُ		False	True
24021010004	وَجْهِي-1	وَجْهِي		False	True
24021010005	عَلَى-1	عَلَى		False	True
24021010006	هَذِهِ-1	هَذِهِ		False	True
24021010007	ٱلْمَدِينَةِ-1	ٱلْمَدِينَةِ		False	True
24021010008	لِلشَّرِّ-1	لِلشَّرِّ		False	True
24021010009	لَا-1	لَا		False	True
24021010010	لِلْخَيْرِ-1	لِلْخَيْرِ		False	True
24021010012	يَقُولُ-1	يَقُولُ		False	True
24021010013	ٱلرَّبُّ-1	ٱلرَّبُّ		False	True
24021010015	لِيَدِ-1	لِيَدِ		False	True
24021010016	مَلِكِ-1	مَلِكِ		False	True
24021010017	بَابِلَ-1	بَابِلَ		False	True
24021010018	تُدْفَعُ-1	تُدْفَعُ		False	True
24021010019	فَيُحْرِقُهَا-1	فَيُحْرِقُهَا		False	True
24021010020	بِٱلنَّارِ-1	بِٱلنَّارِ		False	True
24021011002	وَلِبَيْتِ-1	وَلِبَيْتِ		False	True
24021011003	مَلِكِ-1	مَلِكِ		False	True
24021011004	يَهُوذَا-1	يَهُوذَا		False	True
24021011005	تَقُولُ-1	تَقُولُ		False	True
24021011007	ٱسْمَعُوا-1	ٱسْمَعُوا		False	True
24021011008	كَلِمَةَ-1	كَلِمَةَ		False	True
24021011009	ٱلرَّبِّ-1	ٱلرَّبِّ		False	True
24021012001	يَا-1	يَا		False	True
24021012002	بَيْتَ-1	بَيْتَ		False	True
24021012003	دَاوُدَ-1	دَاوُدَ		False	True
24021012005	هَكَذَا-1	هَكَذَا		False	True
24021012006	قَالَ-1	قَالَ		False	True
24021012007	ٱلرَّبُّ-1	ٱلرَّبُّ		False	True
24021012009	ٱقْضُوا-1	ٱقْضُوا		False	True
24021012010	فِي-1	فِي		False	True
24021012011	ٱلصَّبَاحِ-1	ٱلصَّبَاحِ		False	True
24021012012	عَدْلًا-1	عَدْلًا		False	True
24021012014	وَأَنْقِذُوا-1	وَأَنْقِذُوا		False	True
24021012015	ٱلْمَغْصُوبَ-1	ٱلْمَغْصُوبَ		False	True
24021012016	مِنْ-1	مِنْ		False	True
24021012017	يَدِ-1	يَدِ		False	True
24021012018	ٱلظَّالِمِ-1	ٱلظَّالِمِ		False	True
24021012020	لِئَلَّا-1	لِئَلَّا		False	True
24021012021	يَخْرُجَ-1	يَخْرُجَ		False	True
24021012022	كَنَارٍ-1	كَنَارٍ		False	True
24021012023	غَضَبِي-1	غَضَبِي		False	True
24021012024	فَيُحْرِقَ-1	فَيُحْرِقَ		False	True
24021012025	وَلَيْسَ-1	وَلَيْسَ		False	True
24021012026	مَنْ-1	مَنْ		False	True
24021012027	يُطْفِئُ-1	يُطْفِئُ		False	True
24021012029	مِنْ-2	مِنْ		False	True
24021012030	أَجْلِ-1	أَجْلِ		False	True
24021012031	شَرِّ-1	شَرِّ		False	True
24021012032	أَعْمَالِكُمْ-1	أَعْمَالِكُمْ		False	True
24021013001	هَأَنَذَا-1	هَأَنَذَا		False	True
24021013002	ضِدُّكِ-1	ضِدُّكِ		False	True
24021013003	يَا-1	يَا		False	True
24021013004	سَاكِنَةَ-1	سَاكِنَةَ		False	True
24021013005	ٱلْعُمْقِ-1	ٱلْعُمْقِ		False	True
24021013007	صَخْرَةَ-1	صَخْرَةَ		False	True
24021013008	ٱلسَّهْلِ-1	ٱلسَّهْلِ		False	True
24021013010	يَقُولُ-1	يَقُولُ		False	True
24021013011	ٱلرَّبُّ-1	ٱلرَّبُّ		False	True
24021013013	ٱلَّذِينَ-1	ٱلَّذِينَ		False	True
24021013014	يَقُولُونَ-1	يَقُولُونَ		False	True
24021013016	مَنْ-1	مَنْ		False	True
24021013017	يَنْزِلُ-1	يَنْزِلُ		False	True
24021013018	عَلَيْنَا-1	عَلَيْنَا		False	True
24021013019	وَمَنْ-1	وَمَنْ		False	True
24021013020	يَدْخُلُ-1	يَدْخُلُ		False	True
24021013021	إِلَى-1	إِلَى		False	True
24021013022	مَنَازِلِنَا-1	مَنَازِلِنَا		False	True
24021014001	وَلَكِنَّنِي-1	وَلَكِنَّنِي		False	True
24021014002	أُعَاقِبُكُمْ-1	أُعَاقِبُكُمْ		False	True
24021014003	حَسَبَ-1	حَسَبَ		False	True
24021014004	ثَمَرِ-1	ثَمَرِ		False	True
24021014005	أَعْمَالِكُمْ-1	أَعْمَالِكُمْ		False	True
24021014007	يَقُولُ-1	يَقُولُ		False	True
24021014008	ٱلرَّبُّ-1	ٱلرَّبُّ		False	True
24021014010	وَأُشْعِلُ-1	وَأُشْعِلُ		False	True
24021014011	نَارًا-1	نَارًا		False	True
24021014012	فِي-1	فِي		False	True
24021014013	وَعْرِهِ-1	وَعْرِهِ		False	True
24021014014	فَتَأْكُلُ-1	فَتَأْكُلُ		False	True
24021014015	مَا-1	مَا		False	True
24021014016	حَوَالَيْهَا-1	حَوَالَيْهَا		False	True
24022001002	هَكَذَا-1	هَكَذَا		False	True
24022001003	قَالَ-1	قَالَ		False	True
24022001004	ٱلرَّبُّ-1	ٱلرَّبُّ		False	True
24022001006	ٱنْزِلْ-1	ٱنْزِلْ		False	True
24022001007	إِلَى-1	إِلَى		False	True
24022001008	بَيْتِ-1	بَيْتِ		False	True
24022001009	مَلِكِ-1	مَلِكِ		False	True
24022001010	يَهُوذَا-1	يَهُوذَا		False	True
24022001011	وَتَكَلَّمْ-1	وَتَكَلَّمْ		False	True
24022001012	هُنَاكَ-1	هُنَاكَ		False	True
24022001013	بِهَذِهِ-1	بِهَذِهِ		False	True
24022001014	ٱلْكَلِمَةِ-1	ٱلْكَلِمَةِ		False	True
24022002001	وَقُلِ-1	وَقُلِ		False	True
24022002003	ٱسْمَعْ-1	ٱسْمَعْ		False	True
24022002004	كَلِمَةَ-1	كَلِمَةَ		False	True
24022002005	ٱلرَّبِّ-1	ٱلرَّبِّ		False	True
24022002006	يَامَلِكَ-1	يَامَلِكَ		False	True
24022002007	يَهُوذَا-1	يَهُوذَا		False	True
24022002008	ٱلْجَالِسَ-1	ٱلْجَالِسَ		False	True
24022002009	عَلَى-1	عَلَى		False	True
24022002010	كُرْسِيِّ-1	كُرْسِيِّ		False	True
24022002011	دَاوُدَ-1	دَاوُدَ		False	True
24022002013	أَنْتَ-1	أَنْتَ		False	True
24022002014	وَعَبِيدُكَ-1	وَعَبِيدُكَ		False	True
24022002015	وَشَعْبُكَ-1	وَشَعْبُكَ		False	True
24022002016	ٱلدَّاخِلِينَ-1	ٱلدَّاخِلِينَ		False	True
24022002017	فِي-1	فِي		False	True
24022002018	هَذِهِ-1	هَذِهِ		False	True
24022002019	ٱلْأَبْوَابِ-1	ٱلْأَبْوَابِ		False	True
24022003001	هَكَذَا-1	هَكَذَا		False	True
24022003002	قَالَ-1	قَالَ		False	True
24022003003	ٱلرَّبُّ-1	ٱلرَّبُّ		False	True
24022003005	أَجْرُوا-1	أَجْرُوا		False	True
24022003006	حَقًّا-1	حَقًّا		False	True
24022003007	وَعَدْلًا-1	وَعَدْلًا		False	True
24022003009	وَأَنْقِذُوا-1	وَأَنْقِذُوا		False	True
24022003010	ٱلْمَغْصُوبَ-1	ٱلْمَغْصُوبَ		False	True
24022003011	مِنْ-1	مِنْ		False	True
24022003012	يَدِ-1	يَدِ		False	True
24022003013	ٱلظَّالِمِ-1	ٱلظَّالِمِ		False	True
24022003015	وَٱلْغَرِيبَ-1	وَٱلْغَرِيبَ		False	True
24022003016	وَٱلْيَتِيمَ-1	وَٱلْيَتِيمَ		False	True
24022003017	وَٱلْأَرْمَلَةَ-1	وَٱلْأَرْمَلَةَ		False	True
24022003019	لَا-1	لَا		False	True
24022003020	تَضْطَهِدُوا-1	تَضْطَهِدُوا		False	True
24022003021	وَلَا-1	وَلَا		False	True
24022003022	تَظْلِمُوا-1	تَظْلِمُوا		False	True
24022003024	وَلَا-2	وَلَا		False	True
24022003025	تَسْفِكُوا-1	تَسْفِكُوا		False	True
24022003026	دَمًا-1	دَمًا		False	True
24022003027	زَكِيًّا-1	زَكِيًّا		False	True
24022003028	فِي-1	فِي		False	True
24022003029	هَذَا-1	هَذَا		False	True
24022003030	ٱلْمَوْضِعِ-1	ٱلْمَوْضِعِ		False	True
24022004001	لِأَنَّكُمْ-1	لِأَنَّكُمْ		False	True
24022004002	إِنْ-1	إِنْ		False	True
24022004003	فَعَلْتُمْ-1	فَعَلْتُمْ		False	True
24022004004	هَذَا-1	هَذَا		False	True
24022004005	ٱلْأَمْرَ-1	ٱلْأَمْرَ		False	True
24022004006	يَدْخُلُ-1	يَدْخُلُ		False	True
24022004007	فِي-1	فِي		False	True
24022004008	أَبْوَابِ-1	أَبْوَابِ		False	True
24022004009	هَذَا-2	هَذَا		False	True
24022004010	ٱلْبَيْتِ-1	ٱلْبَيْتِ		False	True
24022004011	مُلُوكٌ-1	مُلُوكٌ		False	True
24022004012	جَالِسُونَ-1	جَالِسُونَ		False	True
24022004013	لِدَاوُدَ-1	لِدَاوُدَ		False	True
24022004014	عَلَى-1	عَلَى		False	True
24022004015	كُرْسِيِّهِ-1	كُرْسِيِّهِ		False	True
24022004016	رَاكِبِينَ-1	رَاكِبِينَ		False	True
24022004017	فِي-2	فِي		False	True
24022004018	مَرْكَبَاتٍ-1	مَرْكَبَاتٍ		False	True
24022004019	وَعَلَى-1	وَعَلَى		False	True
24022004020	خَيْلٍ-1	خَيْلٍ		False	True
24022004022	هُوَ-1	هُوَ		False	True
24022004023	وَعَبِيدُهُ-1	وَعَبِيدُهُ		False	True
24022004024	وَشَعْبُهُ-1	وَشَعْبُهُ		False	True
24022005001	وَإِنْ-1	وَإِنْ		False	True
24022005002	لَمْ-1	لَمْ		False	True
24022005003	تَسْمَعُوا-1	تَسْمَعُوا		False	True
24022005004	لِهَذِهِ-1	لِهَذِهِ		False	True
24022005005	ٱلْكَلِمَاتِ-1	ٱلْكَلِمَاتِ		False	True
24022005006	فَقَدْ-1	فَقَدْ		False	True
24022005007	أَقْسَمْتُ-1	أَقْسَمْتُ		False	True
24022005008	بِنَفْسِي-1	بِنَفْسِي		False	True
24022005010	يَقُولُ-1	يَقُولُ		False	True
24022005011	ٱلرَّبُّ-1	ٱلرَّبُّ		False	True
24022005013	إِنَّ-1	إِنَّ		False	True
24022005014	هَذَا-1	هَذَا		False	True
24022005015	ٱلْبَيْتَ-1	ٱلْبَيْتَ		False	True
24022005016	يَكُونُ-1	يَكُونُ		False	True
24022005017	خَرَابًا-1	خَرَابًا		False	True
24022006001	لِأَنَّهُ-1	لِأَنَّهُ		False	True
24022006002	هَكَذَا-1	هَكَذَا		False	True
24022006003	قَالَ-1	قَالَ		False	True
24022006004	ٱلرَّبُّ-1	ٱلرَّبُّ		False	True
24022006005	عَنْ-1	عَنْ		False	True
24022006006	بَيْتِ-1	بَيْتِ		False	True
24022006007	مَلِكِ-1	مَلِكِ		False	True
24022006008	يَهُوذَا-1	يَهُوذَا		False	True
